Warehouse Id,Algorithm Name,Source Id,Destination Id,Deviation Cost,Time = 0,Time = 1,Time = 2,Time = 3,Time = 4,Time = 5,Time = 6,Time = 7,Time = 8,Time = 9,Time = 10,Time = 11,Time = 12,Time = 13,Time = 14,Time = 15,Time = 16,Time = 17,Time = 18,Time = 19,Time = 20,Time = 21,Time = 22,Time = 23,Time = 24,Time = 25,Time = 26,Time = 27,Time = 28,Time = 29,Time = 30,Time = 31,Time = 32,Time = 33,Time = 34,Time = 35,Time = 36,Time = 37,Time = 38,Time = 39,Time = 40,Time = 41,Time = 42,Time = 43,Time = 44,Time = 45,Time = 46,Time = 47,Time = 48,Time = 49,Time = 50,Time = 51,Time = 52,Time = 53,Time = 54,Time = 55,Time = 56,Time = 57,Time = 58,Time = 59,Time = 60,Time = 61,Time = 62,Time = 63,Time = 64,Time = 65,Time = 66,Time = 67,Time = 68,Time = 69,Time = 70,Time = 71,Time = 72,Time = 73,Time = 74,Time = 75,Time = 76,Time = 77,Time = 78,Time = 79
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(38, 29)","(38, 28)","(38, 27)","(38, 26)","(37, 26)","(36, 26)","(36, 25)","(36, 25)","(35, 25)","(35, 24)","(34, 24)","(33, 24)","(32, 24)","(31, 24)","(30, 24)","(30, 23)","(30, 22)","(29, 22)","(29, 21)","(29, 20)","(29, 19)","(28, 19)","(27, 19)","(26, 19)","(25, 19)","(24, 19)","(23, 19)","(22, 19)","(21, 19)","(21, 20)","(21, 21)","(21, 22)","(21, 23)","(21, 24)","(20, 24)","(19, 24)","(18, 24)","(17, 24)","(16, 24)","(15, 24)","(14, 24)","(13, 24)","(12, 24)","(12, 23)","(12, 22)","(12, 21)","(12, 20)","(12, 19)","(11, 19)","(10, 19)","(9, 19)","(8, 19)","(7, 19)","(6, 19)","(5, 19)","(4, 19)","(4, 20)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(38, 29)","(38, 28)","(38, 27)","(38, 26)","(37, 26)","(36, 26)","(36, 25)","(36, 25)","(35, 25)","(35, 24)","(34, 24)","(33, 24)","(32, 24)","(31, 24)","(30, 24)","(30, 23)","(30, 22)","(29, 22)","(29, 21)","(29, 20)","(29, 19)","(28, 19)","(27, 19)","(26, 19)","(25, 19)","(24, 19)","(23, 19)","(22, 19)","(21, 19)","(20, 19)","(20, 20)","(20, 21)","(20, 22)","(20, 23)","(20, 24)","(19, 24)","(18, 24)","(17, 24)","(16, 24)","(15, 24)","(14, 24)","(13, 24)","(12, 24)","(12, 23)","(12, 22)","(12, 21)","(12, 20)","(12, 19)","(11, 19)","(10, 19)","(9, 19)","(8, 19)","(7, 19)","(6, 19)","(5, 19)","(4, 19)","(3, 19)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(38, 29)","(37, 29)","(37, 28)","(36, 28)","(35, 28)","(35, 27)","(34, 27)","(34, 26)","(34, 25)","(34, 24)","(33, 24)","(32, 24)","(31, 24)","(31, 23)","(30, 23)","(30, 22)","(30, 22)","(30, 21)","(30, 20)","(30, 19)","(29, 19)","(28, 19)","(27, 19)","(26, 19)","(26, 18)","(25, 18)","(24, 18)","(24, 17)","(24, 16)","(24, 15)","(24, 14)","(23, 14)","(22, 14)","(21, 14)","(20, 14)","(19, 14)","(18, 14)","(17, 14)","(16, 14)","(15, 14)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(6, 14)","(5, 14)","(5, 15)","(5, 16)","(5, 17)","(5, 18)","(4, 18)","(4, 19)","(4, 20)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(38, 29)","(38, 28)","(38, 27)","(38, 26)","(38, 25)","(37, 25)","(37, 24)","(37, 24)","(36, 24)","(35, 24)","(34, 24)","(34, 25)","(34, 26)","(34, 27)","(34, 28)","(34, 29)","(33, 29)","(32, 29)","(31, 29)","(30, 29)","(29, 29)","(28, 29)","(28, 28)","(27, 28)","(27, 27)","(27, 26)","(27, 25)","(26, 25)","(26, 24)","(25, 24)","(24, 24)","(23, 24)","(22, 24)","(21, 24)","(21, 23)","(21, 22)","(20, 22)","(19, 22)","(19, 21)","(19, 20)","(19, 19)","(18, 19)","(17, 19)","(16, 19)","(15, 19)","(14, 19)","(13, 19)","(12, 19)","(11, 19)","(10, 19)","(9, 19)","(8, 19)","(7, 19)","(6, 19)","(5, 19)","(4, 19)","(3, 19)","(2, 19)","(1, 19)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(37, 35)","(36, 35)","(35, 35)","(34, 35)","(34, 34)","(33, 34)","(32, 34)","(31, 34)","(30, 34)","(29, 34)","(28, 34)","(27, 34)","(26, 34)","(25, 34)","(24, 34)","(23, 34)","(22, 34)","(21, 34)","(20, 34)","(19, 34)","(18, 34)","(17, 34)","(16, 34)","(15, 34)","(14, 34)","(13, 34)","(12, 34)","(11, 34)","(10, 34)","(9, 34)","(8, 34)","(7, 34)","(6, 34)","(6, 35)","(5, 35)","(4, 35)","(4, 36)","(3, 36)","(3, 37)","(3, 38)","(2, 38)","(2, 38)","(2, 37)","(2, 36)","(2, 35)","(2, 34)","(2, 33)","(2, 32)","(2, 31)","(3, 31)","(4, 31)","(4, 30)","(4, 29)","(3, 29)","(3, 28)","(3, 27)","(3, 26)","(3, 25)","(2, 25)","(2, 24)","(2, 23)","(2, 22)","(1, 22)","(1, 21)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(37, 35)","(37, 34)","(36, 34)","(35, 34)","(35, 33)","(34, 33)","(34, 32)","(34, 31)","(33, 31)","(33, 30)","(32, 30)","(32, 29)","(31, 29)","(30, 29)","(29, 29)","(29, 28)","(29, 27)","(28, 27)","(28, 26)","(27, 26)","(27, 25)","(26, 25)","(26, 24)","(25, 24)","(24, 24)","(24, 23)","(24, 22)","(23, 22)","(23, 21)","(22, 21)","(22, 20)","(22, 19)","(21, 19)","(20, 19)","(19, 19)","(19, 18)","(19, 17)","(18, 17)","(18, 16)","(18, 15)","(17, 15)","(17, 15)","(16, 15)","(15, 15)","(14, 15)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(7, 15)","(6, 15)","(5, 15)","(4, 15)","(4, 16)","(4, 17)","(4, 18)","(4, 19)","(4, 20)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(38, 29)","(38, 28)","(38, 27)","(38, 26)","(38, 25)","(38, 24)","(38, 23)","(38, 22)","(38, 21)","(38, 20)","(38, 19)","(38, 18)","(37, 18)","(37, 17)","(36, 17)","(36, 16)","(35, 16)","(35, 15)","(35, 15)","(34, 15)","(34, 14)","(33, 14)","(32, 14)","(31, 14)","(30, 14)","(29, 14)","(28, 14)","(27, 14)","(26, 14)","(25, 14)","(24, 14)","(23, 14)","(22, 14)","(21, 14)","(20, 14)","(19, 14)","(18, 14)","(17, 14)","(16, 14)","(15, 14)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(6, 14)","(5, 14)","(4, 14)","(4, 15)","(4, 16)","(4, 17)","(3, 17)","(2, 17)","(2, 18)","(1, 18)","(1, 19)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(37, 34)","(36, 34)","(36, 33)","(35, 33)","(35, 32)","(35, 31)","(34, 31)","(34, 30)","(33, 30)","(33, 29)","(32, 29)","(31, 29)","(30, 29)","(29, 29)","(29, 28)","(29, 27)","(29, 26)","(28, 26)","(28, 25)","(28, 24)","(27, 24)","(26, 24)","(25, 24)","(24, 24)","(24, 23)","(24, 22)","(24, 21)","(24, 21)","(24, 20)","(23, 20)","(23, 19)","(22, 19)","(21, 19)","(20, 19)","(19, 19)","(19, 18)","(19, 17)","(18, 17)","(17, 17)","(16, 17)","(15, 17)","(15, 16)","(15, 15)","(14, 15)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(6, 14)","(6, 15)","(5, 15)","(5, 16)","(4, 16)","(4, 17)","(4, 18)","(4, 19)","(3, 19)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(38, 29)","(38, 28)","(38, 27)","(37, 27)","(37, 26)","(37, 25)","(36, 25)","(36, 24)","(35, 24)","(34, 24)","(34, 23)","(34, 22)","(33, 22)","(33, 21)","(32, 21)","(32, 21)","(32, 20)","(32, 19)","(31, 19)","(30, 19)","(29, 19)","(28, 19)","(27, 19)","(26, 19)","(25, 19)","(24, 19)","(23, 19)","(22, 19)","(21, 19)","(20, 19)","(19, 19)","(19, 18)","(19, 17)","(19, 16)","(19, 15)","(19, 14)","(18, 14)","(17, 14)","(16, 14)","(15, 14)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(6, 14)","(5, 14)","(4, 14)","(4, 15)","(4, 16)","(3, 16)","(3, 17)","(3, 18)","(2, 18)","(1, 18)","(1, 19)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(38, 29)","(38, 28)","(38, 27)","(37, 27)","(37, 26)","(37, 25)","(36, 25)","(36, 24)","(35, 24)","(34, 24)","(34, 23)","(34, 22)","(33, 22)","(33, 21)","(32, 21)","(32, 21)","(32, 20)","(32, 19)","(31, 19)","(30, 19)","(29, 19)","(28, 19)","(27, 19)","(26, 19)","(25, 19)","(24, 19)","(23, 19)","(22, 19)","(21, 19)","(20, 19)","(19, 19)","(19, 18)","(19, 17)","(19, 16)","(19, 15)","(19, 14)","(18, 14)","(17, 14)","(16, 14)","(15, 14)","(15, 15)","(15, 16)","(15, 17)","(15, 18)","(14, 18)","(14, 19)","(13, 19)","(12, 19)","(11, 19)","(10, 19)","(9, 19)","(8, 19)","(7, 19)","(6, 19)","(5, 19)","(4, 19)","(4, 20)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(38, 29)","(38, 28)","(38, 27)","(38, 26)","(38, 25)","(38, 24)","(38, 23)","(38, 22)","(38, 21)","(38, 20)","(38, 19)","(38, 18)","(38, 18)","(37, 18)","(36, 18)","(35, 18)","(34, 18)","(34, 17)","(34, 16)","(34, 15)","(34, 14)","(33, 14)","(32, 14)","(31, 14)","(30, 14)","(29, 14)","(28, 14)","(27, 14)","(26, 14)","(25, 14)","(24, 14)","(23, 14)","(22, 14)","(21, 14)","(20, 14)","(19, 14)","(18, 14)","(17, 14)","(16, 14)","(15, 14)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(7, 15)","(6, 15)","(6, 16)","(6, 17)","(6, 18)","(5, 18)","(4, 18)","(4, 19)","(3, 19)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(37, 35)","(36, 35)","(35, 35)","(34, 35)","(34, 34)","(33, 34)","(32, 34)","(32, 33)","(31, 33)","(31, 32)","(30, 32)","(30, 31)","(29, 31)","(29, 30)","(29, 29)","(28, 29)","(27, 29)","(27, 28)","(26, 28)","(26, 27)","(25, 27)","(25, 26)","(24, 26)","(24, 25)","(24, 24)","(23, 24)","(22, 24)","(21, 24)","(21, 23)","(21, 23)","(20, 23)","(19, 23)","(19, 24)","(18, 24)","(17, 24)","(16, 24)","(15, 24)","(15, 25)","(14, 25)","(14, 26)","(14, 27)","(14, 28)","(14, 29)","(13, 29)","(12, 29)","(11, 29)","(10, 29)","(9, 29)","(8, 29)","(7, 29)","(6, 29)","(5, 29)","(4, 29)","(3, 29)","(3, 28)","(3, 27)","(3, 26)","(2, 26)","(2, 25)","(2, 24)","(2, 23)","(2, 22)","(1, 22)","(1, 21)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(37, 32)","(37, 31)","(36, 31)","(36, 30)","(36, 29)","(35, 29)","(35, 28)","(34, 28)","(34, 27)","(34, 26)","(34, 25)","(34, 24)","(33, 24)","(32, 24)","(31, 24)","(30, 24)","(30, 23)","(29, 23)","(29, 22)","(29, 21)","(29, 20)","(29, 19)","(28, 19)","(27, 19)","(26, 19)","(25, 19)","(24, 19)","(24, 18)","(24, 18)","(24, 17)","(24, 16)","(24, 15)","(24, 14)","(23, 14)","(22, 14)","(21, 14)","(20, 14)","(19, 14)","(18, 14)","(17, 14)","(16, 14)","(15, 14)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(8, 15)","(7, 15)","(6, 15)","(5, 15)","(5, 16)","(4, 16)","(3, 16)","(2, 16)","(1, 16)","(1, 17)","(1, 18)","(1, 19)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(37, 30)","(37, 29)","(37, 28)","(36, 28)","(36, 27)","(35, 27)","(35, 26)","(34, 26)","(34, 25)","(34, 24)","(33, 24)","(32, 24)","(32, 23)","(31, 23)","(30, 23)","(30, 22)","(29, 22)","(29, 21)","(29, 20)","(29, 19)","(28, 19)","(27, 19)","(26, 19)","(26, 18)","(25, 18)","(25, 17)","(24, 17)","(24, 16)","(24, 15)","(24, 14)","(23, 14)","(22, 14)","(22, 14)","(21, 14)","(20, 14)","(19, 14)","(18, 14)","(17, 14)","(16, 14)","(15, 14)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(7, 15)","(6, 15)","(5, 15)","(4, 15)","(4, 16)","(4, 17)","(4, 18)","(4, 19)","(4, 20)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(38, 29)","(38, 28)","(38, 27)","(38, 26)","(38, 25)","(37, 25)","(37, 24)","(37, 24)","(36, 24)","(35, 24)","(34, 24)","(33, 24)","(32, 24)","(31, 24)","(30, 24)","(29, 24)","(28, 24)","(27, 24)","(26, 24)","(25, 24)","(24, 24)","(24, 23)","(24, 22)","(24, 21)","(24, 20)","(24, 19)","(24, 18)","(24, 17)","(24, 16)","(24, 15)","(24, 14)","(23, 14)","(22, 14)","(21, 14)","(20, 14)","(19, 14)","(18, 14)","(17, 14)","(16, 14)","(15, 14)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(9, 15)","(9, 16)","(8, 16)","(8, 17)","(8, 18)","(8, 19)","(7, 19)","(6, 19)","(5, 19)","(4, 19)","(4, 20)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(38, 29)","(38, 28)","(38, 27)","(37, 27)","(37, 26)","(37, 25)","(36, 25)","(35, 25)","(35, 24)","(34, 24)","(34, 23)","(33, 23)","(33, 22)","(33, 21)","(32, 21)","(32, 20)","(31, 20)","(30, 20)","(30, 19)","(29, 19)","(29, 18)","(28, 18)","(28, 17)","(27, 17)","(27, 16)","(27, 15)","(26, 15)","(26, 15)","(25, 15)","(24, 15)","(24, 14)","(23, 14)","(22, 14)","(21, 14)","(20, 14)","(19, 14)","(18, 14)","(17, 14)","(16, 14)","(15, 14)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(8, 15)","(8, 16)","(7, 16)","(6, 16)","(5, 16)","(4, 16)","(3, 16)","(3, 17)","(2, 17)","(2, 18)","(1, 18)","(1, 19)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(37, 35)","(36, 35)","(35, 35)","(35, 34)","(34, 34)","(34, 33)","(33, 33)","(33, 32)","(32, 32)","(31, 32)","(31, 31)","(30, 31)","(30, 30)","(30, 29)","(29, 29)","(28, 29)","(28, 28)","(27, 28)","(27, 27)","(27, 26)","(26, 26)","(26, 25)","(25, 25)","(24, 25)","(24, 24)","(23, 24)","(23, 23)","(22, 23)","(22, 22)","(22, 22)","(21, 22)","(20, 22)","(20, 21)","(19, 21)","(19, 20)","(19, 19)","(18, 19)","(17, 19)","(16, 19)","(15, 19)","(14, 19)","(14, 18)","(14, 17)","(14, 16)","(14, 15)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(6, 14)","(5, 14)","(4, 14)","(3, 14)","(3, 15)","(3, 16)","(2, 16)","(1, 16)","(1, 17)","(1, 18)","(1, 19)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(37, 35)","(37, 34)","(36, 34)","(35, 34)","(35, 33)","(34, 33)","(34, 32)","(34, 31)","(33, 31)","(33, 30)","(32, 30)","(32, 29)","(31, 29)","(30, 29)","(29, 29)","(29, 28)","(29, 27)","(28, 27)","(28, 26)","(27, 26)","(27, 25)","(26, 25)","(26, 24)","(25, 24)","(24, 24)","(24, 23)","(24, 22)","(23, 22)","(23, 21)","(22, 21)","(22, 20)","(22, 19)","(21, 19)","(20, 19)","(19, 19)","(19, 18)","(19, 17)","(18, 17)","(18, 16)","(18, 15)","(17, 15)","(17, 15)","(16, 15)","(15, 15)","(14, 15)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(7, 15)","(6, 15)","(5, 15)","(4, 15)","(3, 15)","(2, 15)","(1, 15)","(1, 16)","(1, 17)","(1, 18)","(1, 19)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(37, 30)","(36, 30)","(36, 29)","(36, 28)","(35, 28)","(35, 27)","(34, 27)","(34, 26)","(34, 25)","(34, 24)","(33, 24)","(32, 24)","(31, 24)","(30, 24)","(30, 23)","(30, 22)","(29, 22)","(29, 21)","(29, 20)","(29, 19)","(28, 19)","(27, 19)","(26, 19)","(26, 19)","(25, 19)","(24, 19)","(23, 19)","(22, 19)","(21, 19)","(20, 19)","(19, 19)","(18, 19)","(18, 18)","(17, 18)","(16, 18)","(15, 18)","(14, 18)","(14, 17)","(14, 16)","(14, 15)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(6, 14)","(6, 15)","(6, 16)","(6, 17)","(5, 17)","(5, 18)","(5, 19)","(4, 19)","(3, 19)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(37, 34)","(37, 33)","(37, 32)","(36, 32)","(36, 31)","(35, 31)","(34, 31)","(34, 30)","(33, 30)","(33, 29)","(32, 29)","(31, 29)","(30, 29)","(29, 29)","(29, 28)","(29, 27)","(29, 26)","(29, 25)","(28, 25)","(28, 24)","(27, 24)","(26, 24)","(25, 24)","(24, 24)","(24, 23)","(24, 22)","(24, 21)","(24, 20)","(24, 19)","(23, 19)","(23, 19)","(22, 19)","(21, 19)","(20, 19)","(19, 19)","(18, 19)","(17, 19)","(16, 19)","(16, 18)","(15, 18)","(14, 18)","(14, 17)","(14, 16)","(14, 15)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(6, 14)","(6, 15)","(6, 16)","(5, 16)","(5, 17)","(5, 18)","(4, 18)","(3, 18)","(3, 19)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(38, 31)","(38, 30)","(38, 29)","(38, 28)","(37, 28)","(37, 27)","(36, 27)","(36, 26)","(35, 26)","(35, 25)","(34, 25)","(34, 24)","(33, 24)","(33, 23)","(33, 22)","(32, 22)","(31, 22)","(31, 21)","(30, 21)","(30, 20)","(30, 19)","(29, 19)","(28, 19)","(28, 18)","(27, 18)","(27, 17)","(27, 16)","(26, 16)","(26, 15)","(25, 15)","(25, 15)","(24, 15)","(24, 14)","(23, 14)","(22, 14)","(21, 14)","(20, 14)","(19, 14)","(19, 15)","(18, 15)","(18, 16)","(18, 17)","(18, 18)","(18, 19)","(17, 19)","(16, 19)","(15, 19)","(14, 19)","(13, 19)","(12, 19)","(11, 19)","(10, 19)","(9, 19)","(8, 19)","(7, 19)","(6, 19)","(5, 19)","(4, 19)","(4, 20)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(37, 35)","(36, 35)","(35, 35)","(34, 35)","(34, 34)","(33, 34)","(32, 34)","(31, 34)","(30, 34)","(29, 34)","(28, 34)","(27, 34)","(26, 34)","(25, 34)","(24, 34)","(23, 34)","(22, 34)","(21, 34)","(20, 34)","(20, 33)","(20, 32)","(19, 32)","(19, 31)","(19, 30)","(19, 29)","(18, 29)","(17, 29)","(16, 29)","(15, 29)","(15, 28)","(15, 27)","(14, 27)","(14, 26)","(14, 25)","(14, 24)","(13, 24)","(12, 24)","(11, 24)","(10, 24)","(10, 23)","(9, 23)","(9, 22)","(9, 21)","(9, 20)","(9, 19)","(8, 19)","(7, 19)","(6, 19)","(6, 18)","(5, 18)","(4, 18)","(4, 17)","(4, 16)","(3, 16)","(3, 15)","(2, 15)","(1, 15)","(1, 14)","(1, 14)","(1, 15)","(1, 16)","(1, 17)","(1, 18)","(1, 19)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(37, 32)","(36, 32)","(36, 31)","(36, 30)","(35, 30)","(34, 30)","(34, 29)","(34, 28)","(34, 27)","(34, 26)","(34, 25)","(34, 24)","(33, 24)","(32, 24)","(31, 24)","(30, 24)","(29, 24)","(29, 23)","(29, 22)","(29, 21)","(29, 20)","(29, 19)","(28, 19)","(27, 19)","(26, 19)","(25, 19)","(24, 19)","(23, 19)","(22, 19)","(21, 19)","(20, 19)","(19, 19)","(19, 18)","(19, 17)","(19, 16)","(19, 15)","(19, 14)","(19, 14)","(19, 15)","(19, 16)","(19, 17)","(19, 18)","(18, 18)","(18, 19)","(17, 19)","(16, 19)","(15, 19)","(14, 19)","(13, 19)","(12, 19)","(11, 19)","(10, 19)","(9, 19)","(8, 19)","(7, 19)","(6, 19)","(5, 19)","(4, 19)","(4, 20)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(37, 32)","(36, 32)","(36, 31)","(36, 30)","(35, 30)","(34, 30)","(34, 29)","(34, 28)","(34, 27)","(34, 26)","(34, 25)","(34, 24)","(33, 24)","(32, 24)","(31, 24)","(30, 24)","(29, 24)","(29, 23)","(29, 22)","(29, 21)","(29, 20)","(29, 19)","(28, 19)","(27, 19)","(26, 19)","(25, 19)","(24, 19)","(23, 19)","(22, 19)","(21, 19)","(20, 19)","(19, 19)","(19, 18)","(19, 17)","(19, 16)","(19, 15)","(19, 14)","(19, 14)","(18, 14)","(17, 14)","(16, 14)","(15, 14)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(7, 15)","(7, 16)","(7, 17)","(6, 17)","(5, 17)","(4, 17)","(4, 18)","(4, 19)","(4, 20)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(38, 33)","(38, 32)","(37, 32)","(36, 32)","(36, 31)","(36, 30)","(35, 30)","(34, 30)","(34, 29)","(34, 28)","(34, 27)","(34, 26)","(34, 25)","(34, 24)","(33, 24)","(32, 24)","(31, 24)","(30, 24)","(29, 24)","(29, 23)","(29, 22)","(29, 21)","(29, 20)","(29, 19)","(28, 19)","(27, 19)","(26, 19)","(25, 19)","(24, 19)","(23, 19)","(22, 19)","(21, 19)","(20, 19)","(19, 19)","(19, 18)","(19, 17)","(19, 16)","(19, 15)","(19, 14)","(19, 14)","(18, 14)","(17, 14)","(16, 14)","(15, 14)","(14, 14)","(13, 14)","(12, 14)","(11, 14)","(10, 14)","(9, 14)","(8, 14)","(7, 14)","(7, 15)","(7, 16)","(7, 17)","(6, 17)","(5, 17)","(5, 18)","(4, 18)","(3, 18)","(2, 18)","(2, 19)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
3,MPR_WS,6,3,68,"(39, 35)","(38, 35)","(38, 34)","(37, 34)","(36, 34)","(36, 33)","(35, 33)","(35, 32)","(35, 31)","(34, 31)","(33, 31)","(33, 30)","(33, 29)","(32, 29)","(31, 29)","(30, 29)","(29, 29)","(29, 28)","(29, 27)","(29, 26)","(28, 26)","(28, 25)","(27, 25)","(27, 24)","(26, 24)","(25, 24)","(24, 24)","(24, 23)","(24, 22)","(24, 21)","(23, 21)","(23, 20)","(22, 20)","(22, 19)","(21, 19)","(20, 19)","(19, 19)","(19, 18)","(19, 17)","(19, 16)","(19, 15)","(18, 15)","(17, 15)","(17, 14)","(17, 14)","(16, 14)","(15, 14)","(15, 15)","(15, 16)","(14, 16)","(14, 17)","(14, 18)","(14, 19)","(13, 19)","(12, 19)","(11, 19)","(10, 19)","(9, 19)","(8, 19)","(7, 19)","(6, 19)","(5, 19)","(4, 19)","(4, 20)","(3, 20)","(2, 20)","(1, 20)","(0, 20)",,,,,,,,,,,,
